id,title,short_desc,zone,infos,services,contact,address,mail,phone,openinghours,interneturl,appointmenturl,virtualvisiturl,bookingurl,troubleshootingurl,geocalisation,photo,regions,Surface,Max Surface,Min Surface,Mean Surface
1229,Résidence Gallia,"À proximité du campus central, du centre-ville et de toutes commodités",Strasbourg,"Plus d'images sur Pinterest
 
Loyer : 346€ à 550€ (possibilité de bénéficier des APL)


Type de logement : Chambres sanitaires et studiosEquipement du logement : Chauffage individuel, réfrigérateur, nombreux rangements, table multifonction, miroir adapté, kitchenette dans les studios : évier, plaque vitro-céramique, micro-ondes, cuisine collective pour les chambres. Wifi haut débit inclus dans le loyer. Accès sécurisé par badges. Localisation : au coeur de Strasbourg, à 5 mn du campus universitaire et du centre-ville. Les institutionseuropéennes se situent à 10 mn en bus.


Accès : Tram C, E ou F – arrêt Gallia / Bus 10 ou 30 – arrêt Gallia","Notre résidence propose les services suivants : 

Wifi haut débit
Accès sécurisé par badges
Salles multi activité
Cuisine individuelles ou collectives

 ---En supplément : 

Petit-déjeuner / Déjeuner au Resto’ U Gallia
Laverie
Linge de toilette","Résidence Gallia1 boulevard de la victoire67000 Strasbourg 
   
Horaires du secrétariat :
8h-19h
Accueil possible en-dehors des horaires d’ouverture.",1 boulevard de la victoire 67000 Strasbourg,,,,https://www.crous-strasbourg.fr/,https://www.crous-strasbourg.fr/,,https://www.crous-strasbourg.fr/logements/loger-annee/,https://www.crous-strasbourg.fr/,"48.584055,7.759577",https://admin-v2.crous-mobile.fr//media/files/Crous%20Strasbourg/Logement/GalliaStudio-2.jpg,Grand Est,[],,,
155,Parc Bellevue,,Toulouse sud-est,"Voir la visite en grand

 



Voir d'autres photos de la résidence

   
Localisation
 A proximité de l'Université Paul Sabatier (secteur Médecine).
Accès
 Métro : ligne B Université Paul Sabatier. Bus : 34, 54, 81, 82, 88, 115, navette Toulouse NocturneStation vélo Toulouse : n°227 route de Narbonne 
Types de logements et équipements
 T1 bis colocation : cuisine équipée et sanitaires partagés. 
 T1 PMR de 18m² : cuisine équipée et sanitaires indivuduels. 
  
 
Tarifs
Consulter les différents tarifs des logementsCette résidence accueille d'une part les étudiants inscrits en classe préparatoire au Lycée Bellevue et d'autre part des étudiants relevant du dossier social étudiant quel que soit leur établissement d'inscription. Les étudiants inscrits en classe préparatoire au lycée Bellevue doivent s'adresser directement au lycée, responsable de l'affectation.","Accès sécurisé
 Internet filaire + accès Eduoram
 Salle TV
 Laverie
 Salle d'études
 Garage à vélos
 Parking","Parc Bellevue
 3 avenue du professeur Joseph Ducuing31400 ToulouseTél. 05 62 25 62 75residence.parcbellevue@crous-toulouse.fr",3 avenue du professeur Joseph Ducuing 31400 Toulouse,residence.parcbellevue@crous-toulouse.fr,05 62 25 62 75,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,"43.5606002808,1.4583499432",https://tourmkr.com/F1nVluNy8R,Occitanie,[18.0],18.0,18.0,18.0
172,INSA,,Toulouse sud-est,"Voir la visite en grand

 



Voir d'autres photos de la résidence

 
Localisation
 Sur le campus de l'INSA.
Accès
 Métro : ligne B stations Faculté de Pharmacie ou Rangueil.Bus : 23 et 80 arrêt Insa, 78 arrêt IUT Rangueil, 44 arrêt Faculté de PharmacieStations vélo Toulouse : n°228 chemin des Maraichers, n°229 avenue de RangueilVoiture : rocade ouest direction Montpellier ou Bordeaux Sortie n°20 Complexe scientifique de Rangueil
Types de logements et équipements
 Studette de 11m² : douche et lavabo, WC et cuisine collectifs.Studio de 18m² : cuisine équipée et sanitaires individuels.Studio de 15m² : cuisine équipée, douche et lavabo individuels, WC collectifs.T1 bis pour colocation de 30 m²: 2 chambres individuelles, cuisine équipée et sanitaires à partager.Logements réservés aux étudiants de l'INSA.Plus d'informations : www.insa-toulouse.fr
Tarifs
Consulter les différents tarifs des logements","Accès sécurisé
 Veilleur de nuit
 Internet filaire
 Parking
 Bibliothèque","Résidence INSA
 135 avenue de Rangueil31077 ToulouseTél. 05 61 55 99 44hebergement.insa@crous-toulouse.fr",135 avenue de Rangueil 31077 Toulouse,hebergement.insa@crous-toulouse.fr,05 61 55 99 44,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,"43.5708007812,1.4685499668",https://tourmkr.com/F1EhwrPwkS,Occitanie,"[11.0, 18.0, 15.0, 30.0]",30.0,11.0,18.5
173,At'ome,,Toulouse sud-est,"Voir la visite en grand

 



Voir d'autres photos de la résidence

 
Horaires
 Accueil : du lundi au vendredi de 8h à 20h. 
 
Localisation
 A proximité de l'Université Paul-Sabatier (secteur Médecine et IUT). 
   
  
Accès
 Métro : Ligne B Université Paul-Sabatier, Faculté de Pharmacie Bus : 34, 44 et 78.Station vélo Toulouse : n°227 route de Narbonne 
Types de logements et équipements
 T1 : cuisine équipée et sanitaires individuels, avec ou sans balcon.At'Ome est la première résidence à énergie passive du Crous de Toulouse, elle propose depuis la rentrée 2013, 100 éco-logements. 
Tarifs
Consulter les différents tarifs des logements","Accès sécurisé
Agent de sécurité
Interphone
Internet filaire et wifi + accès Eduoram
Salle d'étude
Salle d'activités à proximité
Laverie à proximité
Garage à vélos
Parking (places limitées)
Terrain de basket City Stade","At'ome
 35 rue Maurice Bécanne CS 1781231078 Toulouse cedex 4Tél. 05 62 25 62 62hebergement.ponsan@crous-toulouse.fr",35 rue Maurice Bécanne CS 17812 31078 Toulouse cedex 4,hebergement.ponsan@crous-toulouse.fr,05 62 25 62 62,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,"43.5638008118,1.4568200111",https://tourmkr.com/F1xRT4xnWQ/29608794p&149.19h&98.73t,Occitanie,[],,,
1225,Les Tripodes - bât. Archimède,,Toulouse sud-est,"Voir la visite en grand

 



Voir d'autres photos de la résidence

 
ATTENTION : Pour votre Dse choisir résidence de Rangueil
 L'affectation se fait en fonction des disponibilités le jour de votre arrivée. 
Horaire
 Résidence universitaire Les Tripodes (Rangueil) : secrétariat bât. Archimède.Ouvert du lundi au vendredi de 8h30 à 12h30 et 13h30 à 16h.
Localisation
 Sur le campus de l'Université Paul Sabatier, proche du Canal du Midi et du métro ligne B.
Accès
 Métro : Ligne B  Université Paul Sabatier. Bus : 34, 44, 54, 56, 78, 79, 81, 82, 88, 115 / Arrêt navette Toulouse NocturneStation vélo Toulouse : n°227 route de Narbonne
Types de logements et équipements
 Studettes de 9m2 : cuisine équipée, sanitaires individuels, lit 1 personne (90 x 190), placard, frigo, plaques électriques.Studio de 16 m² : cuisine équipée, sanitaires individuels. (réservés aux sportifs de haut niveau - pour tout renseignement, contacter le service des sports de haut niveau de l'UPS)
Tarifs
Consulter les différents tarifs des logements","Accès sécurisé
 Veilleur de nuit
 Internet filaire
 Foyer
 Salle d'étude
 Laverie
 Garage à vélos","Les Tripodes - bât. Archimède
 118 route de Narbonne31077 Toulouse cedex 4Tél. 05 62 25 62 00hebergement.rangueil@crous-toulouse.fr",118 route de Narbonne 31077 Toulouse cedex 4,hebergement.rangueil@crous-toulouse.fr,05 62 25 62 00,,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,https://flic.kr/s/aHskV76eH5,http://www.crous-toulouse.fr/,http://www.crous-toulouse.fr/,"43.56329,1.462846",https://tourmkr.com/F1skrcj6jv,Occitanie,"[9.0, 16.0]",16.0,9.0,12.5
712,Dr Ducoux,"Quartier gare, proche centre-ville, INSA Centre Val de Loire. Réservée aux étudiants de 1ère année de l'INSA",Blois,87 T1 de 19 m². 10 T1 de 25 m². 2 T1 de 33m².,"local vélo, laverie, internet, accès handicapés.",Dr Ducoux 5 rue du Docteur Ducoux 41000 Blois tel : 02 54 78 61 38 fax : 02 54 78 56 17 mél : blois@crous-orleans-tours.fr,Dr Ducoux  5 rue du Docteur Ducoux  41000 Blois,blois@crous-orleans-tours.fr,02 54 78 61 38,,http://www.crous-orleans-tours.fr/,http://www.crous-orleans-tours.fr/,,https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/,http://www.crous-orleans-tours.fr/,"47.5860939026,1.3359470367",https://admin-v2.crous-mobile.fr//media/crous-images/f340d3e9835d71d5b9a662786b7dfad8.jpg,Centre-Val de Loire,"[19.0, 25.0, 33.0]",33.0,19.0,25.666666666666668
725,Les Magnolias,"Sur le campus, à proximité des collegiums Droit, Economie, Gestion et STAPS et de l'IUT",Orléans,"160 T1 de 18 m². 20 T1 bis de 31 m². 10 T2 de 36 m². Bus : 7-13 Tram : Ligne A, arrêt Université-Château Le secrétariat de la résidence est situé au bâtiment Les hêtres des résidences du Campus (5 rue de Tours).","local vélo, laverie, internet, accès handicapés.","""Les Magnolias"" 1 rue de Vendôme 45100 Orléans tel : 02 38 49 89 70 mél : hebergement_orleans@crous-orleans-tours.fr",1 rue de Vendôme  45100 Orléans,hebergement_orleans@crous-orleans-tours.fr,02 38 49 89 70,,http://www.crous-orleans-tours.fr/,http://www.crous-orleans-tours.fr/,,https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/,http://www.crous-orleans-tours.fr/,"47.8462715149,1.927883029",https://admin-v2.crous-mobile.fr//media/crous-images/magnolias-1475152394657.png,Centre-Val de Loire,"[18.0, 31.0, 36.0]",36.0,18.0,28.333333333333332
732,Europa,Centre ville. Située près du CLOUS et de la gare,Tours,"62 T1 de 18 m². 44 T1 de 25 m². 12 T1 de 27 m². 18 T2 de 31 m². 32 T2 de 35 m². 
 Bus : Toutes lignes - arrêt Place de la Liberté et 8 Arrêt ""Sanitas"" 
 Le secrétariat de la résidence est situé à la résidence Rabelais (11 rue du Plat d’Étain).","laverie, internet, accès handicapés.","Europa5,7,9,11 allée Thierry d'Argenlieu 37000 Tours tel : 02 47 60 17 60 fax : 02 47 60 17 50 mél : tours.centre-ville@crous-orleans-tours.fr","5,7,9,11 allée Thierry d'Argenlieu  37000 Tours",tours.centre-ville@crous-orleans-tours.fr,02 47 60 17 60,,http://www.crous-orleans-tours.fr/,http://www.crous-orleans-tours.fr/,,https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/,http://www.crous-orleans-tours.fr/,"47.3808288574,0.6958050132",,Centre-Val de Loire,"[18.0, 25.0, 27.0, 31.0, 35.0]",35.0,18.0,27.2
733,Les Garennes,"Sud de Tours. Sur le Campus de Grandmont, près de l'UFR Sciences,de l'UFR de pharmacie et du département GEII de l'IUT",Tours,208 T1 de 18 m². 6 T1 de 31 m². 4 T1 bis de 30 m². 10 T2 de 40 m². Tous les appartements sont connectés à Internet. salle de musculation et salle TV. Ascenseurs. Parking voiture en sous-sol. Bus: Lignes : 5-14-16 Arrêt « Boulevard de Chinon » et « Arsonval » Le secrétariat de la résidence est situé dans le bâtiment A des résidences de Grandmont.,"local vélo, salle de travail, gardien, laverie, internet, accès handicapés.","""Les Garennes"" Rue Gaspard Coriolis 37200 Tours tel : 02 47 25 13 43 fax : 02 47 71 07 47 mél : residence.grandmont@crous-orleans-tours.fr",Rue Gaspard Coriolis  37200 Tours,residence.grandmont@crous-orleans-tours.fr,02 47 25 13 43,,http://www.crous-orleans-tours.fr/,http://www.crous-orleans-tours.fr/,,https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/,http://www.crous-orleans-tours.fr/,"47.3548316956,0.7006970048",https://admin-v2.crous-mobile.fr//media/crous-images/R_sidence_les_Garennes_1.jpg,Centre-Val de Loire,"[18.0, 31.0, 30.0, 40.0]",40.0,18.0,29.75
737,Amaryllis,Située proche du centre ville.,Bourges,"24 T1 de 19 à 23 m². 4 T1 de plus de 23m². 
 20 T1bis de 24 m² à 31m². 
 Espace Nation/Gare SNCF/Espace Nation : ligne 4 
 Gare SNCF/ETBS-DGA/Gare SNCF : ligne 18 
 Descendre aux arrêts Catherinot ou Pignoux. 
 Le secrétariat de la résidence est situé à l'antenne du CROUS (74 rue de Turly - 18000 Bourges).","laverie, internet","Résidence Amaryllis68, boulevard Lahitolle 18000 Bourges tel : 02 48 27 55 30 fax : 02 48 24 65 61 mél : bourges@crous-orleans-tours.fr","68, boulevard Lahitolle  18000 Bourges",bourges@crous-orleans-tours.fr,02 48 27 55 30,,http://www.crous-orleans-tours.fr/,http://www.crous-orleans-tours.fr/,,https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/,http://www.crous-orleans-tours.fr/,"47.0822372437,2.4138560295",https://admin-v2.crous-mobile.fr//media/crous-images/amaryllis.jpg,Centre-Val de Loire,"[23.0, 23.0, 24.0, 31.0]",31.0,23.0,25.25
1222,Rabelais,Centre-ville. Proche de la faculté de médecine.,Tours,160 studios de 18 m². Bus ligne 5 – arrêt Rabelais,"Laverie, local vélo, salle de travail, accès internet. 
 Accès handicapés.","Rabelais 
 11 rue du Plat d’Étain 37 000 TOURS Tél : 02.47.60.17.60 Fax : 02.47.60.17.50 Mél : tours.centre-ville@crous-orleans-tours.fr",11 rue du Plat d’Étain 37 000 TOURS,tours.centre-ville@crous-orleans-tours.fr,02.47.60.17.60,,http://www.crous-orleans-tours.fr/,http://www.crous-orleans-tours.fr/,,https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/,http://www.crous-orleans-tours.fr/,"47.3845115,0.67513780000002",,Centre-Val de Loire,[18.0],18.0,18.0,18.0
1307,Les Hêtres,,Orléans,Chambres simples,"Local vélo, parking, salle de travail, gardien, laverie, accès internet. Accès handicapés.","""Les Hêtres"" 
 5 rue de Tours 45072 Orléans Tel : 02 38 49 89 70 Mél : hebergement_orleans@crous-orleans-tours.fr",5 rue de Tours 45072 Orléans,hebergement_orleans@crous-orleans-tours.fr,02 38 49 89 70,,https://www.crous-orleans-tours.fr/,https://www.crous-orleans-tours.fr/,,https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/,https://www.crous-orleans-tours.fr/,"47.840283252832,1.9386916338586",,Centre-Val de Loire,[],,,
840,Résidence Gérard Philipe,"À proximité de l'IUT, de l'UFR Sciences Exactes et Naturelles et de l'UFR STAPS",REIMS - Campus Sciences,"Localisation

Située en ville, la résidence est proche de SciencesPo. L’accès au campus universitaire Moulin de la Housse se fait facilement en bus. 
  
  

Description

La résidence comprend 322 chambres de 9m2, dont 14 PMR, équipées de cabines 3 fonctions (WC, Douche, Lavabo). 
  
  

Accès

Bus : lignes 11, Arrêt - Vasnier 
  
NOTE D'INFORMATION
 
 


Types de logements



DénominationLo0yer *

Chambre
248 €



* Loyer toutes charges comprises (eau, électricité, chauffage, internet)","Ascenceur
 Laverie
 Accessibilité PMR
 WiFi smartcampus
 Cuisine collective pour les chambres de 9m2
 Salle TV
 Parking à vélo
 Salle de sport gratuite, résidence Teilhard de Chardin
  Salle commune","Résidence Gérard Philipe
 2 rue Gérard Philipe51100 REIMS 
 Téléphone : 03 26 49 07 49E-mail : residence-philipe@crous-reims.fr","2, rue Gérard Philipe 51100 REIMS",residence-philipe@crous-reims.fr,03 26 49 07 49,<p>Secretariat ouvert du lundi au vendredi (fermé le mercredi)<br />09:00 - 12:00 et 12:30 - 17:00</p>,https://www.crous-reims.fr/,https://www.crous-reims.fr/,,https://trouverunlogement.lescrous.fr,https://www.crous-reims.fr/,"49.2462730408,4.0483732224",https://admin-v2.crous-mobile.fr//media/crous-images/cf1ea1ae31db938ba3e0c686951792a2.jpg,Grand Est,[9.0],9.0,9.0,9.0
848,Résidence Maison de l'Étudiant (centre-ville),À proximité du centre ville,CHARLEVILLE - Centre,"Localisation

La résidence bénéficie à la fois de son emplacement au centre-ville et de la proximité de la gare routière permettant d’emprunter toutes les lignes de bus. Le Resto U’ se situe dans la résidence. 
  
  

Description

La Résidence comprend des 75 T1 de 18m2. 
  
  

Accès

Bus : lignes 1,2,3,4,5,7,10 Arrêt - Nevers 
  
  

Types de logements



DénominationLoyer *

T1
348 €



* Loyer  charges comprises (eau, Internet)","Accessibilité
 Parking
 WiFi smartcampus
 Resto' U
  Salle commune","Residence Maison des Étudiants
 38, rue de Montjoly08000 Charleville-Mezieres 
 Téléphone : 03 24 59 11 95 E-mail : residence-mde@crous-reims.fr 
   
 Secretariat à la Maison de l'Etudiant38 rue de Montjoly, 08000 Charleville-Mezieresouvert du lundi au vendredi8h - 17h","38, rue de Montjoly 08000 Charleville-Mezieres",residence-mde@crous-reims.fr,03 24 59 11 95,,https://www.crous-reims.fr/,https://www.crous-reims.fr/,,https://www.crous-reims.fr/,https://www.crous-reims.fr/,"49.772857666,4.7131018639",https://admin-v2.crous-mobile.fr//media/files/CROUS%20REIMS/MK_6469---v2.jpg,Grand Est,[18.0],18.0,18.0,18.0
1198,Résidence du Docteur Billard,,REIMS - Campus Lettres,"LocalisationLa résidence est à proximité du campus universitaire Croix-Rouge, du centre culturel du Crous pour profiter des animations et spectacles ainsi que du Resto U’ Jean-Charles Prost. 

   

Description La résidence comprend 100 studios de 18m2 avec salle d’eau, WC et kitchenette

   

Accès Bus : lignes 11 et 13, Arrêt Campus Croix Rouge Tram : A et B, Arrêt Campus Croix Rouge 

   

Type de logement



DénominationLoyer *

Studio
408 €



* Loyer toutes charges comprises (eau, EDF, chauffage, Internet)","Laverie
 Accessibilité PMR
 Parking sécurisé payant
 WiFi smartcampus
 Garage à vélo
  Salle commune","Résidence du Docteur Billard
 2 bis, rue du Docteur Billard51100 REIMS 
 Téléphone : 03 26 50 52 90E-mail : residence-billard@crous-reims.fr","2 bis, rue du Docteur Billard 51100 REIMS",residence-billard@crous-reims.fr,03 26 50 52 90,"<p> </p>
<p>Secrétariat à la résidence Les Facultés<br />Ouvert du lundi au vendredi<br />9h00 à 11h30 / 14h00 à 16h00</p>
<p> </p>",https://www.crous-reims.fr/,https://www.crous-reims.fr/,http://share.crous-reims.fr/visite/Residence%20Docteur%20Billard.html,https://www.crous-reims.fr/,https://www.crous-reims.fr/,"49.236553,4.007765",https://visite.crous-reims.fr/Residence%20Docteur%20Billard.html,Grand Est,[18.0],18.0,18.0,18.0
691,Isaac Newton,"Proche de l'EPU, du SKEMA",Sophia-Antipolis,"Type de résidence : conventionnée Année de construction / de réhabilitation : 2008 Située à proximité de : campus SophiaTech, Skema…  Desservie par les transports : dessertes régulières de bus Cannes, Antibes et Nice Capacité : 224 lits ♿ Nombre de logements PMR : 12 
 Type de logement : 202 T1 ""PLUS"" de 21 m2 - 1 pers Montant de la redevance inchangé depuis le 1er septembre 2020 (avant déduction de l’aide au logement - APL) : 

374,750€*/mois

 *hors charges (eau et électricité). Vous devrez ouvrir un compteur et souscrire un abonnement à votre nom auprès des fournisseurs d'eau et d'électricité dès votre arrivée. 
 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, douche, WC | Mobilier : lit une place, bureau, chaise, placard | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Type de logement : 22 T1 de 21 m2 - 1 pers Montant de la redevance inchangé depuis le 1er septembre 2020 (avant déduction de l’aide au logement - APL) : 

343,30€*/mois

 *hors charges (eau et électricité). Vous devrez ouvrir un compteur et souscrire un abonnement à votre nom auprès des fournisseurs d'eau et d'électricité dès votre arrivée. 
 Equipement : kitchenette, évier, réfrigérateur, plaque de cuisson | Sanitaires : lavabo, douche, WC | Mobilier : lit une place, bureau, chaise, placard | Installations : prise téléphone, prise TV, accès internet wifi inclus 
 Espace commun : parking souterrain (15€/mois), salles de travail, de musculation (temporairement fermée) et baby-foot | Vidéo surveillance et contrôle d'accès","Connexion Internet
 Salle Informatique
 Salle TV
 Parking
 Douche individuelle
 Laverie
 Aménagements pour personnes à mobilité réduite","Résidence universitaire Isaac Newton
 2400 route des Dolines 06560 Valbonne 
 Téléphone : 04 93 34 87 90 E-mail : isaacnewton@crous-nice.fr",2400 route des Dolines 06560 Valbonne,isaacnewton@crous-nice.fr,04 93 34 87 90,,https://www.crous-nice.fr/,https://www.crous-nice.fr/,,https://trouverunlogement.lescrous.fr/,https://www.crous-nice.fr/,"43.6256904602,7.0512738228",https://ephoto.nuonet.fr/publication/BDEHNwthUXcAdlxqAWVUbw81U3BSNVZ4DzU?id=v3fs9v71w6h47&s=4&bg=000000&t=1&a=0&f=1&skin=Html,Provence-Alpes-Côte d'Azur,"[21.0, 21.0]",21.0,21.0,21.0
694,Le Fenouillet,université de Toulon,La Garde,"Type de résidence : conventionnée Année de construction / de réhabilitation : 2008 Située à proximité de : campus universitaire de La Garde  Desservie par les transports : dessertes régulières de bus vers Toulon Capacité : 180 lits ♿ Nombre de logements PMR : 30 T1bis 
 Type de logement : 30 T1 BIS de 20 m2 - 1 ou 2 pers Montant de la redevance inchangé depuis le 1er janvier 2016 (avant déduction de l’aide au logement - APL) : 

463,35€*/mois

 *Régularisation des charges en fin de période 
 Equipement : kitchenette, évier, réfrigérateur | Sanitaires : lavabo, douche, WC | Mobilier : 2 lits une place, bureau, chaise ou tabouret, placard, possibilité de location d’un kit linge (draps et couvertures) | Installations : accès internet wifi inclus 
 Type de logement : T1 de 16 m2 - 1 pers Montant de la redevance inchangé depuis le 1er janvier 2016 (avant déduction de l’aide au logement - APL) : 

328,25€*/mois

 * Régularisation des charges en fin de période 
 Equipement : kitchenette, évier, réfrigérateur | Sanitaires : lavabo, douche, WC | Mobilier : lit une place, bureau, chaise ou tabouret, placard, possibilité de location d’un kit linge (draps et couvertures) | Installations : accès internet wifi inclus 
 Espace commun : accès PMR, vidéo surveillance et contrôle d'accès","Connexion Internet
 Parking
 Douche individuelle
 Aménagements pour personnes à mobilité réduite","Résidence universitaire Le Fenouillet
Adresse postale : 
 Crous Nice-ToulonSite du Var CS 80577  83041 Toulon cedex 9 
 Adresse géographique (à indiquer à votre compagnie d'assurance):  
 Résidence universitaire Le Fenouillet657 avenue du 1er BIMP83130 La Garde 
   
 Téléphone : 04 94 08 83 00 E-mail : var@crous-nice.fr",657 avenue du 1er BIMP CS 80577  83041Toulon cedex 9,clous@crous-nice.fr,04 94 08 83 00,,https://www.crous-nice.fr/,https://www.crous-nice.fr/,,https://trouverunlogement.lescrous.fr/,https://www.crous-nice.fr/,"43.1342468262,6.0163478851",https://ephoto.nuonet.fr/publication/U2ZQYFkwACYOf1I2VGEHPwJqUXJQN1R6DDY?id=k3tt0dhcsdq2e&s=4&bg=000000&t=1&a=0&f=1&skin=Html,Provence-Alpes-Côte d'Azur,"[20.0, 16.0]",20.0,16.0,18.0
1049,Olivier Chesneau,Campus SJA,Nice,"Type de résidence : conventionnéeAnnée de construction : 2016Située à proximité de : campus Saint Jean d'Angély Desservie par les transports : Tramway ligne 1, arrêt VaubanCapacité : 196 lits♿ Nombre de logements PMR : 14 logements
Type de logement : T1 de 20m2 - 1 persMontant de la redevance inchangé depuis 2016 (tarifs révisables en janvier) toutes charges comprises - possibilité d’APL 

325€/mois

 Equipement : réfrigérateur individuel, évier, plaque de cuisson | Sanitaires : lavabo, douche, WC | Mobilier : lit une place, bureau, chaise, placard | Installations : accès internet 
 Espace commun : distributeurs automatiques de boissons | laverie et parking","Connexion Internet
 Parking
 Laverie
 Douche individuelle
 Aménagements pour personnes à mobilité réduite","Résidence universitaire Olivier Chesneau
 22 route de Turin06300 Nice 
 Tél. 04 93 26 01 99 
 Email : olivierchesneau@crous-nice.fr",22 route de Turin 06300 Nice,olivierchesneau@crous-nice.fr,04 93 26 01 99,,https://www.crous-nice.fr/,https://www.crous-nice.fr/,,https://trouverunlogement.lescrous.fr/,https://www.crous-nice.fr/,"43.710424,7.284853",https://ephoto.nuonet.fr/publication/BzIHN14xAyUBaAEgVGMDJ1N6UXJXMFZ4CDI?id=qqirsd9n04rv9&s=4&bg=000000&t=1&a=0&f=1&skin=Html,Provence-Alpes-Côte d'Azur,[20.0],20.0,20.0,20.0
67,Cité Marie-Curie,Quartier les Trois Cités,Poitiers Centre Ville,"La cité se situe dans le quartier les Trois Cités. 
Elle comprend des chambres ""confort "" disposant de sanitaires collectifs, des chambres 3 fonctions équipées d'une cabine individuelle (wc, douche, lavabo) et des studios meublés et équipés de Kitchenette et de sanitaires individuels. 
Moyens d'accès :
Arrêts de bus à proximité : Marie Curie, Ronsard, Eglise, Sablettes 
  
Visite virtuelle de la cité","Cuisine
 Parking
 Photocopieuse
 Salle Fitness
 Laverie
 Salle de musique
 Internet
 Baby foot
 Salle de ping pong
 Salle de travail
 Salle TV
 Foyer
 Salle polyvalente","Cité Marie-Curie
 21 rue Jean-Richard Bloch86000 POITIERS 
 Téléphone : 05.49.30.08.10E-mail : cite.mariecurie@crous-poitiers.fr",21 rue Jean-Richard Bloch 86000 POITIERS,cite.mariecurie@crous-poitiers.fr,05.49.30.08.10,,https://www.crous-poitiers.fr,https://www.crous-poitiers.fr,http://www.stockcrous.fr/visites/Marie%20Curie/cite-marie-curie-poitiers.html,https://www.crous-poitiers.fr,https://www.crous-poitiers.fr/logements/demande-de-reparation-pour-un-logement/,"46.5706100464,0.3477840126",https://admin-v2.crous-mobile.fr//media/crous-images/2086f81f259a29d8d3169c884cdf49b1.jpeg,Nouvelle-Aquitaine,[],,,
68,Cité Rabelais,"À proximité des UFR de Droit, Sciences Sociales, Lettres et Langues et Sciences",Poitiers Campus,"La cité se situe à  proximité des UFR de Droit, Sciences Sociales, Lettres et Langues et Sciences. 
Elle comprend des chambres traditionnelles disposant de sanitaires collectifs, des chambres 3 fonctions équipées d'une cabine individuelle (wc, douche, lavabo) et des studios meublés et équipés de Kitchenette et de sanitaires individuels. 
  
Moyens d'accès :
Arrêts de bus à proximité : Rabelais, Gymnase, Rosiers 
  
Horaires d’ouverture des bureaux administratifs :
du lundi au vendredi de 9h à 12h15 et de 14h à 17h15. 
Espace accueil-information de 7h à 21h30. 
  
Visite virtuelle de la cité","Parking
 Salle de travail
 Salle de ping pong
 wifi (dans les salles de travail)
 Internet
 Salle TV
 Foyer
 Salle Fitness
 Cuisine
 Laverie
 Photocopieuse
 Garage à vélos
 Accessibilité

Bagagerie","Cité Rabelais
 11 rue de la Devinière - Bâtiment B1086000 Poitiers 
 Téléphone : 05.49.44.53.35E-mail : cite.rabelais@crous-poitiers.fr",11 rue de la Devinière - Bâtiment B10 86000 Poitiers,cite.rabelais@crous-poitiers.fr,05.49.44.53.35,,https://www.crous-poitiers.fr,https://www.crous-poitiers.fr,http://www.stockcrous.fr/visites/Rabelais/cite-rabelais-poitiers.html,https://www.crous-poitiers.fr,https://www.crous-poitiers.fr/logements/demande-de-reparation-pour-un-logement/,"46.5682373047,0.3773730099",https://admin-v2.crous-mobile.fr//media/crous-images/4e1581ff0dcb2952c053996279d03aae.jpeg,Nouvelle-Aquitaine,[],,,
